"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"cbr","19 Day","Old","cbr_Old_19 Day","TG e","SX",0.00127394054667205,0.000804389127051082,15
"ct","1 Day","New","ct_New_1 Day","TG e","L0",0.207979206047782,0.0377888149244319,14
"ct","1 Day","New","ct_New_1 Day","TG e","M0",0.195466563943949,0.0535797438742661,14
"ct","1 Day","New","ct_New_1 Day","TG e","M1",0.582380390715121,0.027380141143637,14
"ct","1 Day","New","ct_New_1 Day","TG e","MX",0.00754058962935372,0.00551782955253214,14
"ct","1 Day","New","ct_New_1 Day","TG e","S1",0.00331662483189699,0.00248558567130796,14
"ct","1 Day","New","ct_New_1 Day","TG e","SX",0.00331662483189699,0.00248558567130796,14
"ct","1 Day","Old","ct_Old_1 Day","TG e","L0",0.25326620099598,0.0284114752324936,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","M0",0.144431445302246,0.0389717641914602,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","M1",0.554105857706788,0.0310965952858673,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","MX",0.0171431382177063,0.010576807380873,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","S1",0.0155266788886399,0.0106624853368828,17
"ct","1 Day","Old","ct_Old_1 Day","TG e","SX",0.0155266788886399,0.0106624853368828,17
"ct","19 Day","New","ct_New_19 Day","TG e","L0",0.240406838552783,0.0327792734549525,13
"ct","19 Day","New","ct_New_19 Day","TG e","M0",0.25801057743197,0.0589408515107302,13
"ct","19 Day","New","ct_New_19 Day","TG e","M1",0.420575751479793,0.059065646155768,13
"ct","19 Day","New","ct_New_19 Day","TG e","MX",0.0809864369482999,0.0263094823739315,13
"ct","19 Day","New","ct_New_19 Day","TG e","S1",1.01977935771756e-05,1.01977935771756e-05,13
"ct","19 Day","New","ct_New_19 Day","TG e","SX",1.01977935771756e-05,1.01977935771756e-05,13
"ct","19 Day","Old","ct_Old_19 Day","TG e","L0",0.218483827240486,0.0354047679375166,15
